label,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y43,z43,x44,y44,z44,x45,y45,z45,x46,y46,z46,x47,y47,z47,x48,y48,z48,x49,y49,z49,x50,y50,z50,x51,y51,z51,x52,y52,z52,x53,y53,z53,x54,y54,z54,x55,y55,z55,x56,y56,z56,x57,y57,z57,x58,y58,z58,x59,y59,z59,x60,y60,z60,x61,y61,z61,x62,y62,z62,x63,y63,z63
hello,0.3530459403991699,0.6416668891906738,4.6038974232942564e-07,0.41227850317955017,0.6303215622901917,-0.024868395179510117,0.46601375937461853,0.5922135710716248,-0.03300909698009491,0.5028232336044312,0.5476548671722412,-0.0391232892870903,0.53654545545578,0.5239682197570801,-0.04456060007214546,0.4360981583595276,0.48456647992134094,-0.008993581868708134,0.4699205756187439,0.42637649178504944,-0.01990327052772045,0.48725393414497375,0.389692097902298,-0.031022779643535614,0.5007435083389282,0.3579162359237671,-0.03943313658237457,0.4056679904460907,0.4654695391654968,-0.006610252894461155,0.42986276745796204,0.39091169834136963,-0.015821801498532295,0.44306254386901855,0.3436284065246582,-0.026995226740837097,0.4525800943374634,0.30451005697250366,-0.035217393189668655,0.3743785321712494,0.4623747766017914,-0.007942727766931057,0.38718852400779724,0.39094793796539307,-0.019267931580543518,0.39836740493774414,0.34772729873657227,-0.02928195893764496,0.40921521186828613,0.31125879287719727,-0.03605040907859802,0.33988702297210693,0.4717105031013489,-0.011808174662292004,0.338886022567749,0.41837072372436523,-0.023594101890921593,0.340480238199234,0.38375070691108704,-0.029095755890011787,0.34482622146606445,0.35034143924713135,-0.032119281589984894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.37617647647857666,0.7454891204833984,4.2340508343841066e-07,0.4341154992580414,0.7344877123832703,-0.023608125746250153,0.48777520656585693,0.6969327926635742,-0.033141884952783585,0.5245491862297058,0.6552743911743164,-0.040947191417217255,0.5576165914535522,0.6302023530006409,-0.04841858148574829,0.4612617790699005,0.5865837335586548,-0.015932239592075348,0.4943558871746063,0.526233971118927,-0.030284501612186432,0.512959361076355,0.4881473183631897,-0.04289282485842705,0.5275262594223022,0.4546717405319214,-0.052077293395996094,0.43043455481529236,0.5660916566848755,-0.016091706231236458,0.4553772211074829,0.48751169443130493,-0.028430290520191193,0.46929284930229187,0.4376612901687622,-0.04037471115589142,0.47895345091819763,0.39546260237693787,-0.04901057854294777,0.3985774517059326,0.56305330991745,-0.0194863248616457,0.41124770045280457,0.4876278340816498,-0.03310225158929825,0.42200958728790283,0.44039082527160645,-0.0436028428375721,0.43228909373283386,0.3990895748138428,-0.050650712102651596,0.36361628770828247,0.5736599564552307,-0.02521742694079876,0.36213418841362,0.5153146386146545,-0.03894041106104851,0.3630380630493164,0.47707635164260864,-0.045033685863018036,0.36643311381340027,0.4398472309112549,-0.04844098538160324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.25332269072532654,0.5803503394126892,1.0138231942846687e-07,0.2991480529308319,0.5390107035636902,0.0033688482362776995,0.31695467233657837,0.46908247470855713,0.0019255521474406123,0.32837432622909546,0.4186236262321472,-0.0023292487021535635,0.33992430567741394,0.3789503574371338,-0.008566362783312798,0.31457850337028503,0.40638136863708496,-0.01038306299597025,0.32328617572784424,0.32955989241600037,-0.026891151443123817,0.3299534022808075,0.27884069085121155,-0.03920930251479149,0.33482933044433594,0.23581480979919434,-0.04865598678588867,0.3040790557861328,0.4141884446144104,-0.024779371917247772,0.3120232820510864,0.33079078793525696,-0.04035300388932228,0.31968116760253906,0.273263543844223,-0.053383562713861465,0.32483717799186707,0.22338667511940002,-0.06362681090831757,0.2906027138233185,0.4356365501880646,-0.03934469819068909,0.2967168092727661,0.35849183797836304,-0.055278874933719635,0.30419641733169556,0.30870509147644043,-0.06743722409009933,0.30975013971328735,0.2632228136062622,-0.07703637331724167,0.27657631039619446,0.4675511419773102,-0.05340273678302765,0.2761521339416504,0.42252373695373535,-0.07114048302173615,0.27918878197669983,0.387424498796463,-0.0811244398355484,0.28229740262031555,0.353544682264328,-0.08848921954631805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.2637217938899994,0.6066993474960327,4.967037625647208e-07,0.31972426176071167,0.574878990650177,-0.027033749967813492,0.3671545088291168,0.5248829126358032,-0.0379750058054924,0.39869606494903564,0.47143882513046265,-0.0469304695725441,0.4294404983520508,0.43384408950805664,-0.05524935573339462,0.3275061249732971,0.41666901111602783,-0.013023731298744678,0.35683321952819824,0.3486136794090271,-0.028646888211369514,0.3735225796699524,0.303806871175766,-0.04324603080749512,0.38693565130233765,0.26524484157562256,-0.05371883511543274,0.2944793403148651,0.40297576785087585,-0.011851217597723007,0.30995044112205505,0.317268043756485,-0.02453196793794632,0.31926149129867554,0.2624109387397766,-0.03728829696774483,0.3262415826320648,0.21672938764095306,-0.046475574374198914,0.26229435205459595,0.40852460265159607,-0.01479906402528286,0.2665184736251831,0.32884612679481506,-0.029176242649555206,0.27311819791793823,0.2777522802352905,-0.03983163833618164,0.28102338314056396,0.23361743986606598,-0.046845775097608566,0.22869910299777985,0.4290158152580261,-0.020557375624775887,0.21905279159545898,0.37241485714912415,-0.03487098962068558,0.21614423394203186,0.33401232957839966,-0.040749091655015945,0.21616634726524353,0.2956776022911072,-0.04378627613186836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.25605499744415283,0.6030378341674805,4.1491270508231537e-07,0.30792495608329773,0.5838907957077026,-0.027096781879663467,0.3506907522678375,0.5338001847267151,-0.03514822572469711,0.3786398768424988,0.4760129451751709,-0.04079964756965637,0.4113682508468628,0.44017505645751953,-0.04540379345417023,0.3440760374069214,0.43263688683509827,-0.01049579307436943,0.3798910975456238,0.36793702840805054,-0.025129757821559906,0.40170031785964966,0.32698744535446167,-0.03830713406205177,0.4203774929046631,0.2921793460845947,-0.04746919125318527,0.3186526596546173,0.4149724245071411,-0.006352798081934452,0.3461214303970337,0.3393644690513611,-0.017210006713867188,0.36302947998046875,0.29052579402923584,-0.028011055663228035,0.37740379571914673,0.25014960765838623,-0.03539717569947243,0.29168087244033813,0.41613122820854187,-0.006355358753353357,0.3112095892429352,0.34714820981025696,-0.018748033791780472,0.32615208625793457,0.3040611743927002,-0.02720833383500576,0.34100091457366943,0.2684161067008972,-0.03249466419219971,0.2614556849002838,0.4313650131225586,-0.009342452511191368,0.26573270559310913,0.3835512101650238,-0.021554894745349884,0.2719023823738098,0.3530430495738983,-0.026097755879163742,0.27862709760665894,0.3251933455467224,-0.027952462434768677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.28434354066848755,0.5715710520744324,4.7102938083298795e-07,0.3333319127559662,0.549975574016571,-0.04393927380442619,0.3675694167613983,0.5062829852104187,-0.0703238993883133,0.39409780502319336,0.4592449963092804,-0.09167489409446716,0.4232803285121918,0.42237648367881775,-0.11339567601680756,0.31202971935272217,0.4149750769138336,-0.06357622146606445,0.3271934986114502,0.3435232639312744,-0.0949258953332901,0.3357607126235962,0.29563719034194946,-0.11661715805530548,0.3409389853477478,0.24800506234169006,-0.13224437832832336,0.2726147174835205,0.40659746527671814,-0.05789405107498169,0.260248064994812,0.3340829908847809,-0.08727256208658218,0.25158217549324036,0.2857455015182495,-0.10594771057367325,0.24142327904701233,0.23755912482738495,-0.11972622573375702,0.24043957889080048,0.41778215765953064,-0.0551920123398304,0.22130000591278076,0.35016435384750366,-0.08308139443397522,0.21025162935256958,0.3020763695240021,-0.09811471402645111,0.1997566670179367,0.2533946931362152,-0.10796647518873215,0.21592411398887634,0.44175803661346436,-0.055807337164878845,0.1857036054134369,0.39332836866378784,-0.08064182102680206,0.16802480816841125,0.3610820174217224,-0.09233566373586655,0.1529024988412857,0.3268510699272156,-0.09962011873722076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.2805560827255249,0.5530664920806885,4.610112682712497e-07,0.3373359441757202,0.5202393531799316,-0.027217498049139977,0.38294628262519836,0.4603780508041382,-0.036546215415000916,0.4120798408985138,0.3984788656234741,-0.043810322880744934,0.443865031003952,0.3581037223339081,-0.05051375925540924,0.34759077429771423,0.3583742082118988,-0.012027694843709469,0.3759552836418152,0.2868000566959381,-0.02692493237555027,0.39119887351989746,0.23999273777008057,-0.040885720402002335,0.4033912122249603,0.19860315322875977,-0.051267627626657486,0.3143581449985504,0.34470367431640625,-0.010255824774503708,0.3286390006542206,0.25862637162208557,-0.02229875698685646,0.33596986532211304,0.20294071733951569,-0.034434255212545395,0.3411337733268738,0.15578880906105042,-0.043313268572092056,0.28202828764915466,0.35041216015815735,-0.012670804746448994,0.28543621301651,0.2705990672111511,-0.026219351217150688,0.2924157381057739,0.221135213971138,-0.035616323351860046,0.30055588483810425,0.17780932784080505,-0.042034003883600235,0.24875898659229279,0.3711048364639282,-0.01808224618434906,0.23961438238620758,0.3151841163635254,-0.03144082799553871,0.23882228136062622,0.2778587341308594,-0.03667918220162392,0.2410474717617035,0.24083192646503448,-0.039551980793476105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.27389273047447205,0.5586729049682617,4.1867443201226706e-07,0.33240392804145813,0.5282846689224243,-0.02352992445230484,0.3803699016571045,0.4704989194869995,-0.03071296587586403,0.4098006784915924,0.4114115238189697,-0.03630039468407631,0.44052234292030334,0.3758496046066284,-0.041668057441711426,0.34686848521232605,0.3785223960876465,-0.011074931360781193,0.37739405035972595,0.3088676929473877,-0.025059515610337257,0.39299383759498596,0.263499915599823,-0.037893954664468765,0.4049712121486664,0.22368654608726501,-0.047242388129234314,0.31445401906967163,0.36459535360336304,-0.010325105860829353,0.3329186737537384,0.281729131937027,-0.021309323608875275,0.3412555456161499,0.22822466492652893,-0.032510485500097275,0.3467814326286316,0.18356367945671082,-0.040609557181596756,0.2826993465423584,0.3681447505950928,-0.013147047720849514,0.2913563847541809,0.2898136377334595,-0.025264503434300423,0.3003556430339813,0.24247623980045319,-0.03332142159342766,0.30944696068763733,0.2028041034936905,-0.03882018104195595,0.24899855256080627,0.3855172097682953,-0.018602358177304268,0.24466201663017273,0.3293834328651428,-0.030427442863583565,0.2461082935333252,0.2928308844566345,-0.034327104687690735,0.24954719841480255,0.25844061374664307,-0.03618738055229187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.27204081416130066,0.5586187839508057,4.5399812620416924e-07,0.3340730369091034,0.5394539833068848,-0.025167696177959442,0.38516485691070557,0.49524232745170593,-0.02973657101392746,0.4167887270450592,0.4397658705711365,-0.03215629607439041,0.44704532623291016,0.4037609100341797,-0.033779747784137726,0.3600403368473053,0.4129011034965515,0.00045978082926012576,0.3939187228679657,0.3557254672050476,-0.007705689873546362,0.4117455780506134,0.3189520835876465,-0.017887666821479797,0.4252678155899048,0.28658169507980347,-0.02562605030834675,0.3324723243713379,0.39709195494651794,0.004652210045605898,0.35722437500953674,0.3292206823825836,-0.00040909351082518697,0.3697398900985718,0.28420835733413696,-0.010963254608213902,0.37911415100097656,0.2473636418581009,-0.01896883361041546,0.30215680599212646,0.3961541950702667,0.0045716105960309505,0.3196379542350769,0.3326413035392761,-0.003083526622503996,0.3323128819465637,0.2958778738975525,-0.010865209624171257,0.3453514277935028,0.26599982380867004,-0.016473207622766495,0.26715904474258423,0.4059576094150543,0.001599581679329276,0.2690708637237549,0.3640151023864746,-0.006458616815507412,0.27531319856643677,0.33929669857025146,-0.00923674926161766,0.2839474380016327,0.31760019063949585,-0.010492156259715557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.285396546125412,0.5814651250839233,4.4888179218105506e-07,0.3430324196815491,0.546938419342041,-0.025425245985388756,0.38688012957572937,0.4854617118835449,-0.033331163227558136,0.41367384791374207,0.4248552918434143,-0.03928302228450775,0.4401596188545227,0.38263311982154846,-0.04457736760377884,0.343362033367157,0.3860456943511963,-0.010772357694804668,0.36851364374160767,0.31475329399108887,-0.0239724013954401,0.38230180740356445,0.2695234715938568,-0.036442723125219345,0.39301443099975586,0.23122070729732513,-0.045822884887456894,0.3090585470199585,0.37541306018829346,-0.00953782070428133,0.31977561116218567,0.2893555164337158,-0.02059842087328434,0.3266570568084717,0.23463726043701172,-0.03233303502202034,0.3316928744316101,0.1893652230501175,-0.04106834530830383,0.2763468623161316,0.38325560092926025,-0.012381266802549362,0.27624624967575073,0.30284011363983154,-0.026111267507076263,0.27967047691345215,0.2510665953159332,-0.03766826167702675,0.28465309739112854,0.20644903182983398,-0.045552462339401245,0.24348187446594238,0.4062037765979767,-0.017796751111745834,0.22644272446632385,0.35101765394210815,-0.03305370733141899,0.2179609090089798,0.31151115894317627,-0.04103190451860428,0.21305759251117706,0.27154839038848877,-0.045674145221710205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
